ID	Old assigned taxonomy	New assigned taxonomy	Type of change
75647	k__Bacteria|p__Candidatus_Adlerbacteria|c__Candidatus_Adlerbacteria_unclassified|o__Candidatus_Adlerbacteria_unclassified|f__Candidatus_Adlerbacteria_unclassified|g__Candidatus_Adlerbacteria_unclassified|s__Candidatus_Adlerbacteria_bacterium|t__SGB75647	k__Bacteria|p__Actinobacteria|c__CFGB11730|o__OFGB11730|f__FGB11730|g__GGB54426|s__GGB54426_SGB75647|t__SGB75647	From kSGB to uSGB
75649	k__Bacteria|p__Candidatus_Adlerbacteria|c__Candidatus_Adlerbacteria_unclassified|o__Candidatus_Adlerbacteria_unclassified|f__Candidatus_Adlerbacteria_unclassified|g__Candidatus_Adlerbacteria_unclassified|s__Candidatus_Adlerbacteria_bacterium|t__SGB75649	k__Bacteria|p__Proteobacteria|c__CFGB11730|o__OFGB11730|f__FGB11730|g__GGB54428|s__GGB54428_SGB75649|t__SGB75649	From kSGB to uSGB
75658	k__Bacteria|p__Candidatus_Nomurabacteria|c__Candidatus_Nomurabacteria_unclassified|o__Candidatus_Nomurabacteria_unclassified|f__Candidatus_Nomurabacteria_unclassified|g__Candidatus_Nomurabacteria_unclassified|s__Candidatus_Nomurabacteria_bacterium|t__SGB75658	k__Bacteria|p__Firmicutes|c__CFGB23553|o__OFGB23553|f__FGB23553|g__GGB54437|s__GGB54437_SGB75658|t__SGB75658	From kSGB to uSGB
75706	k__Bacteria|p__Candidatus_Taylorbacteria|c__Candidatus_Taylorbacteria_unclassified|o__Candidatus_Taylorbacteria_unclassified|f__Candidatus_Taylorbacteria_unclassified|g__Candidatus_Taylorbacteria_unclassified|s__Candidatus_Taylorbacteria_bacterium|t__SGB75706	k__Bacteria|p__Proteobacteria|c__CFGB34450|o__OFGB34450|f__FGB34450|g__GGB54485|s__GGB54485_SGB75706|t__SGB75706	From kSGB to uSGB
75707	k__Bacteria|p__Candidatus_Taylorbacteria|c__Candidatus_Taylorbacteria_unclassified|o__Candidatus_Taylorbacteria_unclassified|f__Candidatus_Taylorbacteria_unclassified|g__Candidatus_Taylorbacteria_unclassified|s__Candidatus_Taylorbacteria_bacterium|t__SGB75707	k__Bacteria|p__Firmicutes|c__CFGB11721|o__OFGB11721|f__FGB11721|g__GGB54486|s__GGB54486_SGB75707|t__SGB75707	From kSGB to uSGB
75708	k__Bacteria|p__Candidatus_Taylorbacteria|c__Candidatus_Taylorbacteria_unclassified|o__Candidatus_Taylorbacteria_unclassified|f__Candidatus_Taylorbacteria_unclassified|g__Candidatus_Taylorbacteria_unclassified|s__Candidatus_Taylorbacteria_bacterium|t__SGB75708	k__Bacteria|p__Proteobacteria|c__CFGB52940|o__OFGB52940|f__FGB52940|g__GGB54487|s__GGB54487_SGB75708|t__SGB75708	From kSGB to uSGB
75711	k__Bacteria|p__Candidatus_Taylorbacteria|c__Candidatus_Taylorbacteria_unclassified|o__Candidatus_Taylorbacteria_unclassified|f__Candidatus_Taylorbacteria_unclassified|g__Candidatus_Taylorbacteria_unclassified|s__Candidatus_Taylorbacteria_bacterium|t__SGB75711	k__Bacteria|p__Proteobacteria|c__CFGB34025|o__OFGB34025|f__FGB34025|g__GGB54490|s__GGB54490_SGB75711|t__SGB75711	From kSGB to uSGB
75782	k__Bacteria|p__Candidatus_Nomurabacteria|c__Candidatus_Nomurabacteria_unclassified|o__Candidatus_Nomurabacteria_unclassified|f__Candidatus_Nomurabacteria_unclassified|g__Candidatus_Nomurabacteria_unclassified|s__Candidatus_Nomurabacteria_bacterium|t__SGB75782	k__Bacteria|p__Firmicutes|c__CFGB11779|o__OFGB11779|f__FGB11779|g__GGB54561|s__GGB54561_SGB75782|t__SGB75782	From kSGB to uSGB
75783	k__Bacteria|p__Candidatus_Nomurabacteria|c__Candidatus_Nomurabacteria_unclassified|o__Candidatus_Nomurabacteria_unclassified|f__Candidatus_Nomurabacteria_unclassified|g__Candidatus_Nomurabacteria_unclassified|s__Candidatus_Nomurabacteria_bacterium|t__SGB75783	k__Bacteria|p__Proteobacteria|c__CFGB11779|o__OFGB11779|f__FGB11779|g__GGB54561|s__GGB54561_SGB75783|t__SGB75783	From kSGB to uSGB
75809	k__Bacteria|p__Candidatus_Staskawiczbacteria|c__Candidatus_Staskawiczbacteria_unclassified|o__Candidatus_Staskawiczbacteria_unclassified|f__Candidatus_Staskawiczbacteria_unclassified|g__Candidatus_Staskawiczbacteria_unclassified|s__Candidatus_Staskawiczbacteria_bacterium|t__SGB75809	k__Bacteria|p__Firmicutes|c__CFGB11553|o__OFGB11553|f__FGB11553|g__GGB54587|s__GGB54587_SGB75809|t__SGB75809	From kSGB to uSGB
75810	k__Bacteria|p__Candidatus_Staskawiczbacteria|c__Candidatus_Staskawiczbacteria_unclassified|o__Candidatus_Staskawiczbacteria_unclassified|f__Candidatus_Staskawiczbacteria_unclassified|g__Candidatus_Staskawiczbacteria_unclassified|s__Candidatus_Staskawiczbacteria_bacterium|t__SGB75810	k__Bacteria|p__Firmicutes|c__CFGB11553|o__OFGB11553|f__FGB11553|g__GGB54588|s__GGB54588_SGB75810|t__SGB75810	From kSGB to uSGB
75811	k__Bacteria|p__Candidatus_Staskawiczbacteria|c__Candidatus_Staskawiczbacteria_unclassified|o__Candidatus_Staskawiczbacteria_unclassified|f__Candidatus_Staskawiczbacteria_unclassified|g__Candidatus_Staskawiczbacteria_unclassified|s__Candidatus_Staskawiczbacteria_bacterium|t__SGB75811	k__Bacteria|p__Firmicutes|c__CFGB11553|o__OFGB11553|f__FGB11553|g__GGB54589|s__GGB54589_SGB75811|t__SGB75811	From kSGB to uSGB
75812	k__Bacteria|p__Candidatus_Staskawiczbacteria|c__Candidatus_Staskawiczbacteria_unclassified|o__Candidatus_Staskawiczbacteria_unclassified|f__Candidatus_Staskawiczbacteria_unclassified|g__Candidatus_Staskawiczbacteria_unclassified|s__Candidatus_Staskawiczbacteria_bacterium|t__SGB75812	k__Bacteria|p__Proteobacteria|c__CFGB11552|o__OFGB11552|f__FGB11552|g__GGB54590|s__GGB54590_SGB75812|t__SGB75812	From kSGB to uSGB
75813	k__Bacteria|p__Candidatus_Staskawiczbacteria|c__Candidatus_Staskawiczbacteria_unclassified|o__Candidatus_Staskawiczbacteria_unclassified|f__Candidatus_Staskawiczbacteria_unclassified|g__Candidatus_Staskawiczbacteria_unclassified|s__Candidatus_Staskawiczbacteria_bacterium|t__SGB75813	k__Bacteria|p__Proteobacteria|c__Hydrogenophilalia|o__Hydrogenophilales|f__Hydrogenophilales_unclassified|g__GGB54591|s__GGB54591_SGB75813|t__SGB75813	From kSGB to uSGB
75815	k__Bacteria|p__Candidatus_Staskawiczbacteria|c__Candidatus_Staskawiczbacteria_unclassified|o__Candidatus_Staskawiczbacteria_unclassified|f__Candidatus_Staskawiczbacteria_unclassified|g__Candidatus_Staskawiczbacteria_unclassified|s__Candidatus_Staskawiczbacteria_bacterium|t__SGB75815	k__Bacteria|p__Firmicutes|c__CFGB11551|o__OFGB11551|f__FGB11551|g__GGB54593|s__GGB54593_SGB75815|t__SGB75815	From kSGB to uSGB
75816	k__Bacteria|p__Candidatus_Staskawiczbacteria|c__Candidatus_Staskawiczbacteria_unclassified|o__Candidatus_Staskawiczbacteria_unclassified|f__Candidatus_Staskawiczbacteria_unclassified|g__Candidatus_Staskawiczbacteria_unclassified|s__Candidatus_Staskawiczbacteria_bacterium|t__SGB75816	k__Bacteria|p__Firmicutes|c__CFGB47597|o__OFGB47597|f__FGB47597|g__GGB54594|s__GGB54594_SGB75816|t__SGB75816	From kSGB to uSGB
75817	k__Bacteria|p__Candidatus_Staskawiczbacteria|c__Candidatus_Staskawiczbacteria_unclassified|o__Candidatus_Staskawiczbacteria_unclassified|f__Candidatus_Staskawiczbacteria_unclassified|g__Candidatus_Staskawiczbacteria_unclassified|s__Candidatus_Staskawiczbacteria_bacterium|t__SGB75817	k__Bacteria|p__Proteobacteria|c__CFGB11552|o__OFGB11552|f__FGB11552|g__GGB54595|s__GGB54595_SGB75817|t__SGB75817	From kSGB to uSGB
75818	k__Bacteria|p__Candidatus_Staskawiczbacteria|c__Candidatus_Staskawiczbacteria_unclassified|o__Candidatus_Staskawiczbacteria_unclassified|f__Candidatus_Staskawiczbacteria_unclassified|g__Candidatus_Staskawiczbacteria_unclassified|s__Candidatus_Staskawiczbacteria_bacterium|t__SGB75818	k__Bacteria|p__Proteobacteria|c__CFGB11552|o__OFGB11552|f__FGB11552|g__GGB54596|s__GGB54596_SGB75818|t__SGB75818	From kSGB to uSGB
75819	k__Bacteria|p__Candidatus_Staskawiczbacteria|c__Candidatus_Staskawiczbacteria_unclassified|o__Candidatus_Staskawiczbacteria_unclassified|f__Candidatus_Staskawiczbacteria_unclassified|g__Candidatus_Staskawiczbacteria_unclassified|s__Candidatus_Staskawiczbacteria_bacterium|t__SGB75819	k__Bacteria|p__Firmicutes|c__CFGB11552|o__OFGB11552|f__FGB11552|g__GGB54597|s__GGB54597_SGB75819|t__SGB75819	From kSGB to uSGB
75847	k__Bacteria|p__Candidatus_Yanofskybacteria|c__Candidatus_Yanofskybacteria_unclassified|o__Candidatus_Yanofskybacteria_unclassified|f__Candidatus_Yanofskybacteria_unclassified|g__Candidatus_Yanofskybacteria_unclassified|s__Candidatus_Yanofskybacteria_bacterium|t__SGB75847	k__Bacteria|p__Proteobacteria|c__CFGB11414|o__OFGB11414|f__FGB11414|g__GGB54623|s__GGB54623_SGB75847|t__SGB75847	From kSGB to uSGB
75848	k__Bacteria|p__Candidatus_Yanofskybacteria|c__Candidatus_Yanofskybacteria_unclassified|o__Candidatus_Yanofskybacteria_unclassified|f__Candidatus_Yanofskybacteria_unclassified|g__Candidatus_Yanofskybacteria_unclassified|s__Candidatus_Yanofskybacteria_bacterium|t__SGB75848	k__Bacteria|p__Proteobacteria|c__CFGB40729|o__OFGB40729|f__FGB40729|g__GGB54624|s__GGB54624_SGB75848|t__SGB75848	From kSGB to uSGB
75923	k__Bacteria|p__Candidatus_Kerfeldbacteria|c__Candidatus_Kerfeldbacteria_unclassified|o__Candidatus_Kerfeldbacteria_unclassified|f__Candidatus_Kerfeldbacteria_unclassified|g__Candidatus_Kerfeldbacteria_unclassified|s__Candidatus_Kerfeldbacteria_bacterium|t__SGB75923	k__Bacteria|p__Proteobacteria|c__CFGB53076|o__OFGB53076|f__FGB53076|g__GGB54698|s__GGB54698_SGB75923|t__SGB75923	From kSGB to uSGB
75938	k__Bacteria|p__Candidatus_Magasanikbacteria|c__Candidatus_Magasanikbacteria_unclassified|o__Candidatus_Magasanikbacteria_unclassified|f__Candidatus_Magasanikbacteria_unclassified|g__Candidatus_Magasanikbacteria_unclassified|s__Candidatus_Magasanikbacteria_bacterium|t__SGB75938	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Alphaproteobacteria_unclassified|f__Alphaproteobacteria_unclassified|g__GGB54712|s__GGB54712_SGB75938|t__SGB75938	From kSGB to uSGB
75955	k__Bacteria|p__Candidatus_Falkowbacteria|c__Candidatus_Falkowbacteria_unclassified|o__Candidatus_Falkowbacteria_unclassified|f__Candidatus_Falkowbacteria_unclassified|g__Candidatus_Falkowbacteria_unclassified|s__Candidatus_Falkowbacteria_bacterium|t__SGB75955	k__Bacteria|p__Firmicutes|c__CFGB53104|o__OFGB53104|f__FGB53104|g__GGB54729|s__GGB54729_SGB75955|t__SGB75955	From kSGB to uSGB
75974	k__Bacteria|p__Candidatus_Falkowbacteria|c__Candidatus_Falkowbacteria_unclassified|o__Candidatus_Falkowbacteria_unclassified|f__Candidatus_Falkowbacteria_unclassified|g__Candidatus_Falkowbacteria_unclassified|s__Candidatus_Falkowbacteria_bacterium|t__SGB75974	k__Bacteria|p__Proteobacteria|c__CFGB53119|o__OFGB53119|f__FGB53119|g__GGB54748|s__GGB54748_SGB75974|t__SGB75974	From kSGB to uSGB
75979	k__Bacteria|p__Candidatus_Falkowbacteria|c__Candidatus_Falkowbacteria_unclassified|o__Candidatus_Falkowbacteria_unclassified|f__Candidatus_Falkowbacteria_unclassified|g__Candidatus_Falkowbacteria_unclassified|s__Candidatus_Falkowbacteria_bacterium|t__SGB75979	k__Bacteria|p__Firmicutes|c__CFGB11289|o__OFGB11289|f__FGB11289|g__GGB54753|s__GGB54753_SGB75979|t__SGB75979	From kSGB to uSGB
76002	k__Bacteria|p__Candidatus_Falkowbacteria|c__Candidatus_Falkowbacteria_unclassified|o__Candidatus_Falkowbacteria_unclassified|f__Candidatus_Falkowbacteria_unclassified|g__Candidatus_Falkowbacteria_unclassified|s__Candidatus_Falkowbacteria_bacterium|t__SGB76002	k__Bacteria|p__Firmicutes|c__CFGB32280|o__OFGB32280|f__FGB32280|g__GGB54775|s__GGB54775_SGB76002|t__SGB76002	From kSGB to uSGB
76003	k__Bacteria|p__Candidatus_Falkowbacteria|c__Candidatus_Falkowbacteria_unclassified|o__Candidatus_Falkowbacteria_unclassified|f__Candidatus_Falkowbacteria_unclassified|g__Candidatus_Falkowbacteria_unclassified|s__Candidatus_Falkowbacteria_bacterium|t__SGB76003	k__Bacteria|p__Firmicutes|c__CFGB47557|o__OFGB47557|f__FGB47557|g__GGB54776|s__GGB54776_SGB76003|t__SGB76003	From kSGB to uSGB
76004	k__Bacteria|p__Candidatus_Falkowbacteria|c__Candidatus_Falkowbacteria_unclassified|o__Candidatus_Falkowbacteria_unclassified|f__Candidatus_Falkowbacteria_unclassified|g__Candidatus_Falkowbacteria_unclassified|s__Candidatus_Falkowbacteria_bacterium|t__SGB76004	k__Bacteria|p__Proteobacteria|c__CFGB53126|o__OFGB53126|f__FGB53126|g__GGB54777|s__GGB54777_SGB76004|t__SGB76004	From kSGB to uSGB
76020	k__Bacteria|p__Candidatus_Falkowbacteria|c__Candidatus_Falkowbacteria_unclassified|o__Candidatus_Falkowbacteria_unclassified|f__Candidatus_Falkowbacteria_unclassified|g__Candidatus_Falkowbacteria_unclassified|s__Candidatus_Falkowbacteria_bacterium|t__SGB76020	k__Bacteria|p__Firmicutes|c__CFGB23565|o__OFGB23565|f__FGB23565|g__GGB54793|s__GGB54793_SGB76020|t__SGB76020	From kSGB to uSGB
76024	k__Bacteria|p__Candidatus_Buchananbacteria|c__Candidatus_Buchananbacteria_unclassified|o__Candidatus_Buchananbacteria_unclassified|f__Candidatus_Buchananbacteria_unclassified|g__Candidatus_Buchananbacteria_unclassified|s__Candidatus_Buchananbacteria_bacterium|t__SGB76024	k__Bacteria|p__Proteobacteria|c__CFGB53139|o__OFGB53139|f__FGB53139|g__GGB54797|s__GGB54797_SGB76024|t__SGB76024	From kSGB to uSGB
76026	k__Bacteria|p__Candidatus_Buchananbacteria|c__Candidatus_Buchananbacteria_unclassified|o__Candidatus_Buchananbacteria_unclassified|f__Candidatus_Buchananbacteria_unclassified|g__Candidatus_Buchananbacteria_unclassified|s__Candidatus_Buchananbacteria_bacterium|t__SGB76026	k__Bacteria|p__Proteobacteria|c__CFGB53140|o__OFGB53140|f__FGB53140|g__GGB54799|s__GGB54799_SGB76026|t__SGB76026	From kSGB to uSGB
76027	k__Bacteria|p__Candidatus_Buchananbacteria|c__Candidatus_Buchananbacteria_unclassified|o__Candidatus_Buchananbacteria_unclassified|f__Candidatus_Buchananbacteria_unclassified|g__Candidatus_Buchananbacteria_unclassified|s__Candidatus_Buchananbacteria_bacterium|t__SGB76027	k__Bacteria|p__Proteobacteria|c__CFGB53140|o__OFGB53140|f__FGB53140|g__GGB54800|s__GGB54800_SGB76027|t__SGB76027	From kSGB to uSGB
76028	k__Bacteria|p__Candidatus_Buchananbacteria|c__Candidatus_Buchananbacteria_unclassified|o__Candidatus_Buchananbacteria_unclassified|f__Candidatus_Buchananbacteria_unclassified|g__Candidatus_Buchananbacteria_unclassified|s__Candidatus_Buchananbacteria_bacterium|t__SGB76028	k__Bacteria|p__Proteobacteria|c__CFGB53141|o__OFGB53141|f__FGB53141|g__GGB54801|s__GGB54801_SGB76028|t__SGB76028	From kSGB to uSGB
76029	k__Bacteria|p__Candidatus_Buchananbacteria|c__Candidatus_Buchananbacteria_unclassified|o__Candidatus_Buchananbacteria_unclassified|f__Candidatus_Buchananbacteria_unclassified|g__Candidatus_Buchananbacteria_unclassified|s__Candidatus_Buchananbacteria_bacterium|t__SGB76029	k__Bacteria|p__Firmicutes|c__CFGB53141|o__OFGB53141|f__FGB53141|g__GGB54802|s__GGB54802_SGB76029|t__SGB76029	From kSGB to uSGB
76039	k__Bacteria|p__Candidatus_Doudnabacteria|c__Candidatus_Doudnabacteria_unclassified|o__Candidatus_Doudnabacteria_unclassified|f__Candidatus_Doudnabacteria_unclassified|g__Candidatus_Doudnabacteria_unclassified|s__Candidatus_Doudnabacteria_bacterium|t__SGB76039	k__Bacteria|p__Bacteroidetes|c__CFGB38926|o__OFGB38926|f__FGB38926|g__GGB54812|s__GGB54812_SGB76039|t__SGB76039	From kSGB to uSGB
76042	k__Bacteria|p__Candidatus_Doudnabacteria|c__Candidatus_Doudnabacteria_unclassified|o__Candidatus_Doudnabacteria_unclassified|f__Candidatus_Doudnabacteria_unclassified|g__Candidatus_Doudnabacteria_unclassified|s__Candidatus_Doudnabacteria_bacterium|t__SGB76042	k__Bacteria|p__Proteobacteria|c__CFGB38926|o__OFGB38926|f__FGB38926|g__GGB54815|s__GGB54815_SGB76042|t__SGB76042	From kSGB to uSGB
76073	k__Bacteria|p__Candidatus_Kerfeldbacteria|c__Candidatus_Kerfeldbacteria_unclassified|o__Candidatus_Kerfeldbacteria_unclassified|f__Candidatus_Kerfeldbacteria_unclassified|g__Candidatus_Kerfeldbacteria_unclassified|s__Candidatus_Kerfeldbacteria_bacterium|t__SGB76073	k__Bacteria|p__Actinobacteria|c__CFGB45801|o__OFGB45801|f__FGB45801|g__GGB54846|s__GGB54846_SGB76073|t__SGB76073	From kSGB to uSGB
76075	k__Bacteria|p__Candidatus_Kerfeldbacteria|c__Candidatus_Kerfeldbacteria_unclassified|o__Candidatus_Kerfeldbacteria_unclassified|f__Candidatus_Kerfeldbacteria_unclassified|g__Candidatus_Kerfeldbacteria_unclassified|s__Candidatus_Kerfeldbacteria_bacterium|t__SGB76075	k__Bacteria|p__Actinobacteria|c__CFGB53173|o__OFGB53173|f__FGB53173|g__GGB54848|s__GGB54848_SGB76075|t__SGB76075	From kSGB to uSGB
76076	k__Bacteria|p__Candidatus_Kerfeldbacteria|c__Candidatus_Kerfeldbacteria_unclassified|o__Candidatus_Kerfeldbacteria_unclassified|f__Candidatus_Kerfeldbacteria_unclassified|g__Candidatus_Kerfeldbacteria_unclassified|s__Candidatus_Kerfeldbacteria_bacterium|t__SGB76076	k__Bacteria|p__Actinobacteria|c__CFGB53174|o__OFGB53174|f__FGB53174|g__GGB54849|s__GGB54849_SGB76076|t__SGB76076	From kSGB to uSGB
76086	k__Bacteria|p__Candidatus_Uhrbacteria|c__Candidatus_Uhrbacteria_unclassified|o__Candidatus_Uhrbacteria_unclassified|f__Candidatus_Uhrbacteria_unclassified|g__Candidatus_Uhrbacteria_unclassified|s__Candidatus_Uhrbacteria_bacterium|t__SGB76086	k__Bacteria|p__Actinobacteria|c__CFGB14124|o__OFGB14124|f__FGB14124|g__GGB38648|s__GGB38648_SGB76086|t__SGB76086	From kSGB to uSGB
76087	k__Bacteria|p__Candidatus_Uhrbacteria|c__Candidatus_Uhrbacteria_unclassified|o__Candidatus_Uhrbacteria_unclassified|f__Candidatus_Uhrbacteria_unclassified|g__Candidatus_Uhrbacteria_unclassified|s__Candidatus_Uhrbacteria_bacterium|t__SGB76087	k__Bacteria|p__Proteobacteria|c__CFGB38648|o__OFGB38648|f__FGB38648|g__GGB54860|s__GGB54860_SGB76087|t__SGB76087	From kSGB to uSGB
76088	k__Bacteria|p__Candidatus_Uhrbacteria|c__Candidatus_Uhrbacteria_unclassified|o__Candidatus_Uhrbacteria_unclassified|f__Candidatus_Uhrbacteria_unclassified|g__Candidatus_Uhrbacteria_unclassified|s__Candidatus_Uhrbacteria_bacterium|t__SGB76088	k__Bacteria|p__Proteobacteria|c__CFGB53182|o__OFGB53182|f__FGB53182|g__GGB54861|s__GGB54861_SGB76088|t__SGB76088	From kSGB to uSGB
76089	k__Bacteria|p__Candidatus_Uhrbacteria|c__Candidatus_Uhrbacteria_unclassified|o__Candidatus_Uhrbacteria_unclassified|f__Candidatus_Uhrbacteria_unclassified|g__Candidatus_Uhrbacteria_unclassified|s__Candidatus_Uhrbacteria_bacterium|t__SGB76089	k__Bacteria|p__Proteobacteria|c__CFGB53182|o__OFGB53182|f__FGB53182|g__GGB54862|s__GGB54862_SGB76089|t__SGB76089	From kSGB to uSGB
76097	k__Bacteria|p__Candidatus_Uhrbacteria|c__Candidatus_Uhrbacteria_unclassified|o__Candidatus_Uhrbacteria_unclassified|f__Candidatus_Uhrbacteria_unclassified|g__Candidatus_Uhrbacteria_unclassified|s__Candidatus_Uhrbacteria_bacterium|t__SGB76097	k__Bacteria|p__Actinobacteria|c__CFGB43408|o__OFGB43408|f__FGB43408|g__GGB54869|s__GGB54869_SGB76097|t__SGB76097	From kSGB to uSGB
76099	k__Bacteria|p__Candidatus_Magasanikbacteria|c__Candidatus_Magasanikbacteria_unclassified|o__Candidatus_Magasanikbacteria_unclassified|f__Candidatus_Magasanikbacteria_unclassified|g__Candidatus_Magasanikbacteria_unclassified|s__Candidatus_Magasanikbacteria_bacterium|t__SGB76099	k__Bacteria|p__Proteobacteria|c__CFGB11133|o__OFGB11133|f__FGB11133|g__GGB54871|s__GGB54871_SGB76099|t__SGB76099	From kSGB to uSGB
76100	k__Bacteria|p__Candidatus_Magasanikbacteria|c__Candidatus_Magasanikbacteria_unclassified|o__Candidatus_Magasanikbacteria_unclassified|f__Candidatus_Magasanikbacteria_unclassified|g__Candidatus_Magasanikbacteria_unclassified|s__Candidatus_Magasanikbacteria_bacterium|t__SGB76100	k__Bacteria|p__Proteobacteria|c__CFGB53189|o__OFGB53189|f__FGB53189|g__GGB54872|s__GGB54872_SGB76100|t__SGB76100	From kSGB to uSGB
76101	k__Bacteria|p__Candidatus_Magasanikbacteria|c__Candidatus_Magasanikbacteria_unclassified|o__Candidatus_Magasanikbacteria_unclassified|f__Candidatus_Magasanikbacteria_unclassified|g__Candidatus_Magasanikbacteria_unclassified|s__Candidatus_Magasanikbacteria_bacterium|t__SGB76101	k__Archaea|p__Thaumarchaeota|c__Thaumarchaeota_unclassified|o__Thaumarchaeota_unclassified|f__Thaumarchaeota_unclassified|g__GGB54873|s__GGB54873_SGB76101|t__SGB76101	From kSGB to uSGB
76102	k__Bacteria|p__Candidatus_Magasanikbacteria|c__Candidatus_Magasanikbacteria_unclassified|o__Candidatus_Magasanikbacteria_unclassified|f__Candidatus_Magasanikbacteria_unclassified|g__Candidatus_Magasanikbacteria_unclassified|s__Candidatus_Magasanikbacteria_bacterium|t__SGB76102	k__Archaea|p__Thaumarchaeota|c__Thaumarchaeota_unclassified|o__Thaumarchaeota_unclassified|f__Thaumarchaeota_unclassified|g__GGB54874|s__GGB54874_SGB76102|t__SGB76102	From kSGB to uSGB
76115	k__Bacteria|p__Candidatus_Uhrbacteria|c__Candidatus_Uhrbacteria_unclassified|o__Candidatus_Uhrbacteria_unclassified|f__Candidatus_Uhrbacteria_unclassified|g__Candidatus_Uhrbacteria_unclassified|s__Candidatus_Uhrbacteria_bacterium|t__SGB76115	k__Bacteria|p__Firmicutes|c__CFGB53200|o__OFGB53200|f__FGB53200|g__GGB54887|s__GGB54887_SGB76115|t__SGB76115	From kSGB to uSGB
76119	k__Bacteria|p__Candidatus_Uhrbacteria|c__Candidatus_Uhrbacteria_unclassified|o__Candidatus_Uhrbacteria_unclassified|f__Candidatus_Uhrbacteria_unclassified|g__Candidatus_Uhrbacteria_unclassified|s__Candidatus_Uhrbacteria_bacterium|t__SGB76119	k__Bacteria|p__Proteobacteria|c__CFGB47480|o__OFGB47480|f__FGB47480|g__GGB54891|s__GGB54891_SGB76119|t__SGB76119	From kSGB to uSGB
76128	k__Bacteria|p__Candidatus_Uhrbacteria|c__Candidatus_Uhrbacteria_unclassified|o__Candidatus_Uhrbacteria_unclassified|f__Candidatus_Uhrbacteria_unclassified|g__Candidatus_Uhrbacteria_unclassified|s__Candidatus_Uhrbacteria_bacterium|t__SGB76128	k__Bacteria|p__Proteobacteria|c__CFGB53205|o__OFGB53205|f__FGB53205|g__GGB54900|s__GGB54900_SGB76128|t__SGB76128	From kSGB to uSGB
76134	k__Bacteria|p__Candidatus_Uhrbacteria|c__Candidatus_Uhrbacteria_unclassified|o__Candidatus_Uhrbacteria_unclassified|f__Candidatus_Uhrbacteria_unclassified|g__Candidatus_Uhrbacteria_unclassified|s__Candidatus_Uhrbacteria_bacterium|t__SGB76134	k__Bacteria|p__Proteobacteria|c__CFGB53209|o__OFGB53209|f__FGB53209|g__GGB54906|s__GGB54906_SGB76134|t__SGB76134	From kSGB to uSGB
76135	k__Bacteria|p__Candidatus_Uhrbacteria|c__Candidatus_Uhrbacteria_unclassified|o__Candidatus_Uhrbacteria_unclassified|f__Candidatus_Uhrbacteria_unclassified|g__Candidatus_Uhrbacteria_unclassified|s__Candidatus_Uhrbacteria_bacterium|t__SGB76135	k__Bacteria|p__Proteobacteria|c__CFGB53210|o__OFGB53210|f__FGB53210|g__GGB54907|s__GGB54907_SGB76135|t__SGB76135	From kSGB to uSGB
